鎖	suǒ	ㄙㄨㄛˇ
鑰	yào	ㄧㄠˋ
空	kōng	ㄎㄨㄥ
拳	quán	ㄑㄩㄢˊ
捻	niǎn	ㄋㄧㄢˇ
掉	diào	ㄉㄧㄠˋ
功	gōng	ㄍㄨㄥ
勞	láo	ㄌㄠˊ
顯	xiǎn	ㄒㄧㄢˇ
著	zhù	ㄓㄨˋ
聲	shēng	ㄕㄥ
名	míng	ㄇㄧㄥˊ
遠	yuǎn	ㄩㄢˇ
振	zhèn	ㄓㄣˋ
偏	piān	ㄆㄧㄢ
拿	ná	ㄋㄚˊ
筆	bǐ	ㄅㄧˇ
硯	yàn	ㄧㄢˋ
裝	zhuāng	ㄓㄨㄤ
模	mú	ㄇㄨˊ
寫	xiě	ㄒㄧㄝˇ
字	zì	ㄗˋ
缺	quē	ㄑㄩㄝ
乏	fá	ㄈㄚˊ
養	yǎng	ㄧㄤˇ
氣	qì	ㄑㄧˋ
書	shū	ㄕㄨ
僮	tóng	ㄊㄨㄥˊ
儍	shǎ	ㄕㄚˇ
笑	xiào	ㄒㄧㄠˋ
因	yīn	ㄧㄣ
而	ér	ㄦˊ
轉	zhuǎn	ㄓㄨㄢˇ
換	huàn	ㄏㄨㄢˋ
奔	bēn	ㄅㄣ
馳	chí	ㄔˊ
宇	yǔ	ㄩˇ
宙	zhòu	ㄓㄡˋ
箱	xiāng	ㄒㄧㄤ
匣	xiá	ㄒㄧㄚˊ
伙	huǒ	ㄏㄨㄛˇ
具	jù	ㄐㄩˋ
收	shōu	ㄕㄡ
拾	shí	ㄕˊ
妥	tuǒ	ㄊㄨㄛˇ
善	shàn	ㄕㄢˋ
崑	kūn	ㄎㄨㄣ
崙	lún	ㄌㄨㄣˊ
早	zǎo	ㄗㄠˇ
跨	kuà	ㄎㄨㄚˋ
伊	yī	ㄧ
蘭	lán	ㄌㄢˊ
始	shǐ	ㄕˇ
越	yuè	ㄩㄝˋ
綏	suī	ㄙㄨㄟ
祥	xiáng	ㄒㄧㄤˊ
少	shǎo	ㄕㄠˇ
恙	yàng	ㄧㄤˋ
皆	jiē	ㄐㄧㄝ
由	yóu	ㄧㄡˊ
僥	jiǎo	ㄐㄧㄠˇ
倖	xìng	ㄒㄧㄥˋ
巴	bā	ㄅㄚ
黎	lí	ㄌㄧˊ
舞	wǔ	ㄨˇ
跳	tiào	ㄊㄧㄠˋ
街	jiē	ㄐㄧㄝ
塵	chén	ㄔㄣˊ
跴	cǎi	ㄘㄞˇ
踏	tà	ㄊㄚˋ
翻	fān	ㄈㄢ
騰	téng	ㄊㄥˊ
每	měi	ㄇㄟˇ
客	kè	ㄎㄜˋ
傾	qīng	ㄑㄧㄥ
囊	náng	ㄋㄤˊ
悔	huǐ	ㄏㄨㄟˇ
罪	zuì	ㄗㄨㄟˋ
拖	tuō	ㄊㄨㄛ
泥	ní	ㄋㄧˊ
蠱	gǔ	ㄍㄨˇ
態	tài	ㄊㄞˋ
說	shuō	ㄕㄨㄛ
媒	méi	ㄇㄟˊ
娶	qǔ	ㄑㄩˇ
聘	pìng	ㄆㄧㄥˋ
挑	tiāo	ㄊㄧㄠ
擇	zé	ㄗㄜˊ
品	pǐn	ㄆㄧㄣˇ
貌	mào	ㄇㄠˋ
專	zhuān	ㄓㄨㄢ
函	hán	ㄏㄢˊ
請	qǐng	ㄑㄧㄥˇ
送	sòng	ㄙㄨㄥˋ
姑	gū	ㄍㄨ
姨	yí	ㄧˊ
姐	jiě	ㄐㄧㄝˇ
妹	mèi	ㄇㄟˋ
貞	zhēn	ㄓㄣ
淑	shú	ㄕㄨˊ
煮	zhǔ	ㄓㄨˇ
飯	fàn	ㄈㄢˋ
嬰	yīng	ㄧㄥ
孩	hái	ㄏㄞˊ
喜	xǐ	ㄒㄧˇ
悅	yuè	ㄩㄝˋ
閨	guī	ㄍㄨㄟ
族	zú	ㄗㄨˊ
肯	kěn	ㄎㄣˇ
聚	jù	ㄐㄩˋ
添	tiān	ㄊㄧㄢ
籌	chóu	ㄔㄡˊ
久	jiǔ	ㄐㄧㄡˇ
壽	shòu	ㄕㄡˋ
趨	qū	ㄑㄩ
陪	péi	ㄆㄟˊ
左	zuǒ	ㄗㄨㄛˇ
右	yòu	ㄧㄡˋ
宗	zōng	ㄗㄨㄥ
神	shén	ㄕㄣˊ
祖	zǔ	ㄗㄨˇ
社	shè	ㄕㄜˋ
相	xiāng	ㄒㄧㄤ
隔	gé	ㄍㄜˊ
很	hěn	ㄏㄣˇ
近	jìn	ㄐㄧㄣˋ
膏	gāo	ㄍㄠ
丸	wán	ㄨㄢˊ
粉	fěn	ㄈㄣˇ
藥	yào	ㄧㄠˋ
醫	yī	ㄧ
療	liáo	ㄌㄧㄠˊ
扁	biǎn	ㄅㄧㄢˇ
鵲	què	ㄑㄩㄝˋ
陰	yīn	ㄧㄣ
陽	yáng	ㄧㄤˊ
賞	shǎng	ㄕㄤˇ
去	qù	ㄑㄩˋ
諸	zhū	ㄓㄨ
如	rú	ㄖㄨˊ
此	cǐ	ㄘˇ
類	lèi	ㄌㄟˋ
方	fāng	ㄈㄤ
纔	cái	ㄘㄞˊ
展	zhǎn	ㄓㄢˇ
列	liè	ㄌㄧㄝˋ
規	guī	ㄍㄨㄟ
則	zé	ㄗㄜˊ
榜	bǎng	ㄅㄤˇ
樣	yàng	ㄧㄤˋ
高	gāo	ㄍㄠ
揚	yáng	ㄧㄤˊ
起	qǐ	ㄑㄧˇ
降	jiàng	ㄐㄧㄤˋ
音	yīn	ㄧㄣ
節	jié	ㄐㄧㄝˊ
準	zhǔn	ㄓㄨㄣˇ
確	què	ㄑㄩㄝˋ
斯	sī	ㄙ
文	wén	ㄨㄣˊ
倘	tǎng	ㄊㄤˇ
或	huò	ㄏㄨㄛˋ
仙	xiān	ㄒㄧㄢ
才	cái	ㄘㄞˊ
者	zhě	ㄓㄜˇ
閱	yuè	ㄩㄝˋ
疵	cī	ㄘ
遺	yí	ㄧˊ
偶	ǒu	ㄡˇ
見	jiàn	ㄐㄧㄢˋ
筋	jīn	ㄐㄧㄣ
皮	pí	ㄆㄧˊ
枉	wǎng	ㄨㄤˇ
費	fèi	ㄈㄟˋ
批	pī	ㄆㄧ
評	píng	ㄆㄧㄥˊ
屬	shǔ	ㄕㄨˇ
易	yì	ㄧˋ
央	yāng	ㄧㄤ
求	qiú	ㄑㄧㄡˊ
友	yǒu	ㄧㄡˇ
諒	liàng	ㄌㄧㄤˋ
雖	suī	ㄙㄨㄟ
還	hái	ㄏㄞˊ
有	yǒu	ㄧㄡˇ
漏	lòu	ㄌㄡˋ
篇	piān	ㄆㄧㄢ
幅	fú	ㄈㄨˊ
已	yǐ	ㄧˇ
限	xiàn	ㄒㄧㄢˋ
村	cūn	ㄘㄨㄣ
俗	sú	ㄙㄨˊ
淺	qiǎn	ㄑㄧㄢˇ
識	shì	ㄕˋ
枯	kū	ㄎㄨ
腸	cháng	ㄔㄤˊ
可	kě	ㄎㄜˇ
嘆	tàn	ㄊㄢˋ
刊	kān	ㄎㄢ
行	xíng	ㄒㄧㄥˊ
以	yǐ	ㄧˇ
後	hòu	ㄏㄡˋ
當	dāng	ㄉㄤ
然	rán	ㄖㄢˊ
矯	jiǎo	ㄐㄧㄠˇ
正	zhèng	ㄓㄥˋ
多	duō	ㄉㄨㄛ
蒙	méng	ㄇㄥˊ
指	zhǐ	ㄓˇ
教	jiào	ㄐㄧㄠˋ
非	fēi	ㄈㄟ
常	cháng	ㄔㄤˊ
感	gǎn	ㄍㄢˇ
謝	xiè	ㄒㄧㄝˋ
